,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
16,frozenset({'inflation_rate'}),frozenset({'canada_inflation_rate'}),0.8,0.6888888888888889,0.5777777777777777,0.7222222222222221,1.0483870967741933,0.026666666666666616,1.1199999999999994
17,"frozenset({'canada_inflation_rate', 'canada_unemployment_rates'})",frozenset({'unemployment_rates'}),0.5777777777777777,0.9777777777777777,0.5777777777777777,1.0,1.0227272727272727,0.012839506172839577,inf
18,"frozenset({'canada_inflation_rate', 'unemployment_rates'})",frozenset({'canada_unemployment_rates'}),0.6888888888888889,0.7555555555555555,0.5777777777777777,0.8387096774193548,1.1100569259962048,0.05728395061728386,1.5155555555555549
19,"frozenset({'canada_unemployment_rates', 'unemployment_rates'})",frozenset({'canada_inflation_rate'}),0.7555555555555555,0.6888888888888889,0.5777777777777777,0.7647058823529411,1.1100569259962048,0.05728395061728386,1.322222222222222
20,frozenset({'canada_inflation_rate'}),"frozenset({'canada_unemployment_rates', 'unemployment_rates'})",0.6888888888888889,0.7555555555555555,0.5777777777777777,0.8387096774193548,1.1100569259962048,0.05728395061728386,1.5155555555555549
21,frozenset({'canada_unemployment_rates'}),"frozenset({'canada_inflation_rate', 'unemployment_rates'})",0.7555555555555555,0.6888888888888889,0.5777777777777777,0.7647058823529411,1.1100569259962048,0.05728395061728386,1.322222222222222
22,"frozenset({'canada_inflation_rate', 'inflation_rate'})",frozenset({'unemployment_rates'}),0.5777777777777777,0.9777777777777777,0.5777777777777777,1.0,1.0227272727272727,0.012839506172839577,inf
23,"frozenset({'inflation_rate', 'unemployment_rates'})",frozenset({'canada_inflation_rate'}),0.8,0.6888888888888889,0.5777777777777777,0.7222222222222221,1.0483870967741933,0.026666666666666616,1.1199999999999994
24,"frozenset({'canada_inflation_rate', 'unemployment_rates'})",frozenset({'inflation_rate'}),0.6888888888888889,0.8,0.5777777777777777,0.8387096774193548,1.0483870967741933,0.026666666666666616,1.239999999999999
25,frozenset({'inflation_rate'}),"frozenset({'canada_inflation_rate', 'unemployment_rates'})",0.8,0.6888888888888889,0.5777777777777777,0.7222222222222221,1.0483870967741933,0.026666666666666616,1.1199999999999994
26,frozenset({'canada_inflation_rate'}),"frozenset({'inflation_rate', 'unemployment_rates'})",0.6888888888888889,0.8,0.5777777777777777,0.8387096774193548,1.0483870967741933,0.026666666666666616,1.239999999999999
27,"frozenset({'canada_inflation_rate', 'canada_unemployment_rates'})",frozenset({'inflation_rate'}),0.5777777777777777,0.8,0.4666666666666667,0.8076923076923078,1.0096153846153848,0.004444444444444473,1.0400000000000005
28,"frozenset({'canada_inflation_rate', 'inflation_rate'})",frozenset({'canada_unemployment_rates'}),0.5777777777777777,0.7555555555555555,0.4666666666666667,0.8076923076923078,1.069004524886878,0.030123456790123515,1.271111111111112
29,"frozenset({'inflation_rate', 'canada_unemployment_rates'})",frozenset({'canada_inflation_rate'}),0.6,0.6888888888888889,0.4666666666666667,0.7777777777777778,1.1290322580645162,0.053333333333333344,1.4000000000000001
30,"frozenset({'canada_inflation_rate', 'inflation_rate', 'canada_unemployment_rates'})",frozenset({'unemployment_rates'}),0.4666666666666667,0.9777777777777777,0.4666666666666667,1.0,1.0227272727272727,0.010370370370370363,inf
31,"frozenset({'canada_inflation_rate', 'inflation_rate', 'unemployment_rates'})",frozenset({'canada_unemployment_rates'}),0.5777777777777777,0.7555555555555555,0.4666666666666667,0.8076923076923078,1.069004524886878,0.030123456790123515,1.271111111111112
32,"frozenset({'inflation_rate', 'canada_unemployment_rates', 'unemployment_rates'})",frozenset({'canada_inflation_rate'}),0.6,0.6888888888888889,0.4666666666666667,0.7777777777777778,1.1290322580645162,0.053333333333333344,1.4000000000000001
33,"frozenset({'canada_inflation_rate', 'canada_unemployment_rates', 'unemployment_rates'})",frozenset({'inflation_rate'}),0.5777777777777777,0.8,0.4666666666666667,0.8076923076923078,1.0096153846153848,0.004444444444444473,1.0400000000000005
34,"frozenset({'canada_inflation_rate', 'inflation_rate'})","frozenset({'canada_unemployment_rates', 'unemployment_rates'})",0.5777777777777777,0.7555555555555555,0.4666666666666667,0.8076923076923078,1.069004524886878,0.030123456790123515,1.271111111111112
35,"frozenset({'inflation_rate', 'canada_unemployment_rates'})","frozenset({'canada_inflation_rate', 'unemployment_rates'})",0.6,0.6888888888888889,0.4666666666666667,0.7777777777777778,1.1290322580645162,0.053333333333333344,1.4000000000000001
36,"frozenset({'canada_inflation_rate', 'canada_unemployment_rates'})","frozenset({'inflation_rate', 'unemployment_rates'})",0.5777777777777777,0.8,0.4666666666666667,0.8076923076923078,1.0096153846153848,0.004444444444444473,1.0400000000000005
37,frozenset({'canada_total_cases'}),frozenset({'unemployment_rates'}),0.4,0.9777777777777777,0.4,1.0,1.0227272727272727,0.00888888888888889,inf
38,frozenset({'canada_total_cases'}),frozenset({'inflation_rate'}),0.4,0.8,0.35555555555555557,0.8888888888888888,1.111111111111111,0.03555555555555551,1.7999999999999987
39,"frozenset({'inflation_rate', 'canada_total_cases'})",frozenset({'unemployment_rates'}),0.35555555555555557,0.9777777777777777,0.35555555555555557,1.0,1.0227272727272727,0.00790123456790126,inf
40,"frozenset({'canada_total_cases', 'unemployment_rates'})",frozenset({'inflation_rate'}),0.4,0.8,0.35555555555555557,0.8888888888888888,1.111111111111111,0.03555555555555551,1.7999999999999987
41,frozenset({'canada_total_cases'}),"frozenset({'inflation_rate', 'unemployment_rates'})",0.4,0.8,0.35555555555555557,0.8888888888888888,1.111111111111111,0.03555555555555551,1.7999999999999987
42,frozenset({'canada_total_tests'}),frozenset({'canada_total_cases'}),0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
43,frozenset({'canada_total_cases'}),frozenset({'canada_total_tests'}),0.4,0.35555555555555557,0.35555555555555557,0.8888888888888888,2.4999999999999996,0.21333333333333335,5.799999999999997
44,frozenset({'canada_total_tests'}),frozenset({'unemployment_rates'}),0.35555555555555557,0.9777777777777777,0.35555555555555557,1.0,1.0227272727272727,0.00790123456790126,inf
45,"frozenset({'canada_total_tests', 'canada_total_cases'})",frozenset({'unemployment_rates'}),0.35555555555555557,0.9777777777777777,0.35555555555555557,1.0,1.0227272727272727,0.00790123456790126,inf
46,"frozenset({'canada_total_tests', 'unemployment_rates'})",frozenset({'canada_total_cases'}),0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
47,"frozenset({'canada_total_cases', 'unemployment_rates'})",frozenset({'canada_total_tests'}),0.4,0.35555555555555557,0.35555555555555557,0.8888888888888888,2.4999999999999996,0.21333333333333335,5.799999999999997
48,frozenset({'canada_total_tests'}),"frozenset({'canada_total_cases', 'unemployment_rates'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
49,frozenset({'canada_total_cases'}),"frozenset({'canada_total_tests', 'unemployment_rates'})",0.4,0.35555555555555557,0.35555555555555557,0.8888888888888888,2.4999999999999996,0.21333333333333335,5.799999999999997
50,frozenset({'canada_reproduction_rate'}),frozenset({'unemployment_rates'}),0.4444444444444444,0.9777777777777777,0.4444444444444444,1.0,1.0227272727272727,0.009876543209876576,inf
51,frozenset({'canada_reproduction_rate'}),frozenset({'inflation_rate'}),0.4444444444444444,0.8,0.37777777777777777,0.85,1.0625,0.0222222222222222,1.3333333333333328
52,"frozenset({'inflation_rate', 'canada_reproduction_rate'})",frozenset({'unemployment_rates'}),0.37777777777777777,0.9777777777777777,0.37777777777777777,1.0,1.0227272727272727,0.008395061728395048,inf
53,"frozenset({'unemployment_rates', 'canada_reproduction_rate'})",frozenset({'inflation_rate'}),0.4444444444444444,0.8,0.37777777777777777,0.85,1.0625,0.0222222222222222,1.3333333333333328
54,frozenset({'canada_reproduction_rate'}),"frozenset({'inflation_rate', 'unemployment_rates'})",0.4444444444444444,0.8,0.37777777777777777,0.85,1.0625,0.0222222222222222,1.3333333333333328
55,frozenset({'reproduction_rate'}),frozenset({'unemployment_rates'}),0.37777777777777777,0.9777777777777777,0.37777777777777777,1.0,1.0227272727272727,0.008395061728395048,inf
